price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
11313000.0,8201,3,3,3,yes,yes,no,no,yes,2,no,unfurnished
6192000.0,8364,4,2,1,no,yes,yes,yes,no,2,yes,semi-furnished
6611000.0,6501,3,2,5,yes,no,yes,no,yes,1,no,semi-furnished
3289000.0,2544,2,1,1,yes,yes,yes,yes,yes,0,yes,semi-furnished
4775000.0,6014,2,1,2,no,no,no,no,no,2,yes,semi-furnished
8581000.0,6984,2,1,4,yes,no,yes,yes,no,4,yes,semi-furnished
5474000.0,5713,3,1,2,yes,yes,no,yes,no,2,no,unfurnished
4699000.0,5227,4,1,2,no,yes,no,yes,no,0,yes,semi-furnished
2835000.0,10039,2,2,3,yes,no,yes,no,yes,3,yes,unfurnished
4655000.0,8242,5,2,3,no,no,no,yes,no,3,yes,furnished
4157000.0,3804,4,3,2,yes,yes,no,yes,no,1,yes,semi-furnished
5995000.0,4740,5,1,1,yes,yes,no,no,yes,3,no,semi-furnished
5226000.0,5183,4,1,1,no,yes,yes,no,no,0,no,unfurnished
4267000.0,5224,1,1,1,no,yes,yes,yes,yes,0,no,semi-furnished
2960000.0,4466,2,1,3,yes,no,yes,yes,yes,0,no,semi-furnished
4468000.0,3253,3,1,2,no,no,no,no,no,0,no,semi-furnished
3465000.0,4009,3,1,1,yes,yes,no,no,no,0,no,furnished
5618000.0,4837,5,4,2,no,no,yes,no,yes,2,no,semi-furnished
6415000.0,5656,2,1,3,no,yes,no,yes,yes,0,yes,semi-furnished
3532000.0,2644,4,2,2,yes,yes,no,no,yes,1,yes,semi-furnished
2366000.0,3414,3,1,1,yes,yes,no,yes,yes,0,no,furnished
4754000.0,5005,2,2,3,yes,no,no,no,no,0,no,furnished
4794000.0,4149,2,1,3,yes,yes,no,no,no,0,no,furnished
3773000.0,3194,3,1,1,yes,no,yes,no,yes,2,no,unfurnished
3654000.0,3718,3,1,2,yes,no,yes,yes,yes,0,no,unfurnished
1817000.0,3083,2,2,1,yes,yes,no,no,no,3,no,semi-furnished
3296000.0,4242,4,2,2,no,no,yes,no,no,1,no,unfurnished
6715000.0,5670,4,3,2,no,no,yes,yes,no,1,no,furnished
5582000.0,4497,4,2,3,yes,no,no,yes,yes,1,yes,furnished
2916000.0,4461,3,2,3,no,no,yes,yes,no,1,yes,furnished
3707000.0,4070,3,1,2,no,yes,yes,no,no,1,no,semi-furnished
6049000.0,6675,3,1,3,no,no,no,yes,yes,1,yes,furnished
5336000.0,4102,2,1,3,yes,yes,yes,no,yes,0,no,furnished
5718000.0,7960,4,1,1,yes,no,no,yes,yes,0,no,semi-furnished
3444000.0,3691,2,1,2,yes,yes,yes,no,no,2,no,semi-furnished
3266000.0,4478,4,2,1,no,yes,no,no,yes,2,yes,semi-furnished
3610000.0,4562,2,1,2,yes,no,no,yes,no,2,yes,unfurnished
5183000.0,5965,2,1,2,no,yes,yes,yes,yes,1,no,semi-furnished
8330000.0,11769,3,1,3,no,yes,no,yes,yes,2,yes,semi-furnished
6216000.0,7454,2,1,2,yes,yes,no,no,yes,3,no,furnished
4822000.0,6139,4,2,1,yes,no,no,yes,no,0,yes,semi-furnished
3935000.0,3317,5,2,1,no,no,no,yes,yes,0,no,furnished
5917000.0,3962,5,1,1,yes,yes,no,no,yes,1,yes,furnished
3458000.0,5021,4,2,2,yes,yes,yes,no,yes,1,no,semi-furnished
2527000.0,4387,1,1,2,yes,yes,no,no,no,0,no,furnished
3648000.0,3471,3,1,2,yes,no,yes,no,no,2,yes,unfurnished
4462000.0,5482,2,2,1,yes,no,yes,no,no,3,yes,furnished
3169000.0,3402,1,1,1,yes,no,no,yes,no,0,yes,furnished
7357000.0,4525,4,2,3,yes,yes,yes,no,no,1,yes,unfurnished
2129000.0,3182,2,1,1,no,yes,no,yes,yes,0,yes,furnished
3352000.0,6060,4,1,2,no,no,yes,no,yes,0,no,unfurnished
3658000.0,3574,2,1,1,yes,no,yes,yes,yes,2,no,semi-furnished
3597000.0,8004,2,1,1,no,yes,yes,yes,yes,3,yes,furnished
3329000.0,4229,2,1,1,yes,yes,yes,yes,no,3,no,semi-furnished
4757000.0,6583,2,1,3,no,yes,no,no,yes,1,no,semi-furnished
4171000.0,4434,3,3,2,yes,no,yes,yes,yes,1,yes,semi-furnished
3136000.0,3812,2,1,2,no,no,no,no,yes,1,no,unfurnished
6862000.0,5510,4,1,3,no,no,yes,no,yes,0,no,furnished
5070000.0,5737,2,1,1,yes,no,no,no,no,1,no,semi-furnished
5092000.0,3778,3,1,3,yes,yes,yes,yes,no,0,no,unfurnished
5603000.0,6064,3,2,2,yes,yes,no,no,yes,0,no,semi-furnished
4853000.0,4808,2,2,2,no,yes,yes,no,yes,0,no,unfurnished
5192000.0,5058,4,1,3,yes,no,no,no,yes,3,yes,furnished
3929000.0,3392,4,2,1,no,yes,no,no,no,0,yes,unfurnished
2966000.0,2934,1,1,2,yes,no,yes,yes,yes,1,no,semi-furnished
4796000.0,6496,3,2,2,yes,yes,no,yes,yes,0,yes,semi-furnished
3195000.0,3172,3,2,1,yes,yes,no,yes,yes,1,yes,furnished
6354000.0,5004,5,2,4,no,no,no,yes,no,0,yes,furnished
5302000.0,8920,2,1,1,no,no,no,no,no,0,yes,furnished
1897000.0,1693,3,1,2,yes,yes,yes,no,yes,0,yes,semi-furnished
2756000.0,3069,2,1,1,no,yes,yes,no,no,0,yes,unfurnished
2856000.0,3891,2,1,1,yes,no,no,yes,yes,0,yes,furnished
6278000.0,5185,3,1,2,yes,no,no,no,yes,0,yes,furnished
6722000.0,4561,5,2,3,no,yes,no,yes,yes,0,no,unfurnished
4798000.0,7250,2,1,1,yes,yes,yes,no,no,2,no,furnished
9778000.0,4335,2,1,2,yes,no,no,no,no,1,yes,semi-furnished
7231000.0,6537,2,1,3,no,no,yes,yes,yes,3,yes,semi-furnished
6918000.0,9620,2,1,1,yes,yes,yes,no,no,3,yes,furnished
4498000.0,4383,3,2,1,no,no,no,no,no,0,yes,furnished
8306000.0,6491,4,2,3,yes,yes,no,no,yes,0,yes,semi-furnished
2378000.0,3020,1,1,2,yes,yes,yes,yes,yes,0,yes,unfurnished
3680000.0,4295,3,1,1,no,no,yes,no,yes,0,no,unfurnished
4675000.0,2305,3,2,3,yes,yes,no,no,yes,0,no,semi-furnished
3157000.0,3582,3,2,2,yes,no,yes,no,yes,2,no,semi-furnished
4814000.0,4329,5,2,2,yes,yes,yes,no,yes,0,yes,semi-furnished
6192000.0,8503,4,2,2,no,no,no,no,no,3,no,furnished
8295000.0,7288,6,2,2,yes,yes,no,yes,yes,1,yes,unfurnished
2785000.0,3505,2,3,2,yes,no,yes,no,yes,1,yes,furnished
3301000.0,7426,3,1,1,yes,yes,no,no,yes,1,yes,semi-furnished
2932000.0,3536,3,2,1,yes,no,yes,no,no,2,no,unfurnished
3556000.0,4747,3,2,3,yes,no,yes,no,yes,1,no,semi-furnished
3863000.0,8329,4,2,1,no,no,yes,no,yes,1,no,furnished
3618000.0,4475,5,1,3,no,yes,no,no,yes,0,yes,semi-furnished
6577000.0,6693,4,3,2,yes,no,yes,no,no,2,yes,semi-furnished
3554000.0,4553,1,2,1,yes,no,no,no,yes,0,no,unfurnished
3936000.0,4293,2,1,1,no,no,no,no,yes,0,yes,unfurnished
4361000.0,2864,3,2,2,yes,no,yes,yes,yes,0,yes,unfurnished
6050000.0,8674,4,2,2,yes,no,yes,yes,no,0,yes,unfurnished
3356000.0,4303,2,1,3,yes,no,yes,no,no,2,yes,semi-furnished
2860000.0,4241,1,1,1,yes,no,no,yes,no,1,no,furnished
4687000.0,5702,1,1,2,no,yes,yes,no,no,1,no,semi-furnished
7119000.0,4042,2,2,3,yes,yes,yes,no,no,0,yes,unfurnished
4413000.0,2870,3,1,3,yes,yes,yes,no,yes,0,yes,unfurnished
6602000.0,5693,5,1,3,yes,no,no,yes,yes,1,yes,unfurnished
4853000.0,5368,1,1,1,yes,no,yes,no,no,0,yes,unfurnished
4721000.0,5335,4,3,1,no,yes,no,yes,yes,0,yes,unfurnished
5959000.0,7142,3,1,1,no,yes,no,yes,yes,2,yes,semi-furnished
3492000.0,2110,3,1,1,no,yes,yes,no,no,0,no,furnished
3397000.0,2005,3,2,1,yes,no,yes,yes,yes,0,no,unfurnished
7840000.0,5847,5,3,1,yes,no,no,no,yes,2,no,semi-furnished
5540000.0,6938,2,1,1,no,no,yes,yes,no,3,no,furnished
6615000.0,5604,2,1,2,no,yes,yes,yes,yes,1,yes,unfurnished
4589000.0,4322,4,2,1,yes,yes,no,no,yes,2,yes,semi-furnished
3755000.0,4860,2,2,2,yes,yes,yes,no,yes,0,yes,furnished
4300000.0,5678,2,1,1,yes,no,no,no,yes,1,no,semi-furnished
3885000.0,3643,3,1,3,yes,no,no,yes,yes,1,yes,semi-furnished
4352000.0,6618,4,1,2,no,yes,yes,yes,yes,1,yes,unfurnished
4615000.0,10786,3,1,1,yes,no,yes,yes,yes,1,no,unfurnished
8474000.0,8220,4,2,2,yes,yes,no,no,yes,1,no,unfurnished
5049000.0,8878,4,1,1,no,yes,yes,yes,no,1,no,semi-furnished
4253000.0,3677,4,1,3,yes,no,yes,yes,yes,1,no,furnished
3243000.0,4798,4,1,2,yes,yes,yes,no,yes,2,no,furnished
3406000.0,3864,1,2,2,yes,yes,yes,yes,no,0,no,furnished
4853000.0,3774,2,1,1,no,yes,no,yes,no,3,yes,furnished
6039000.0,6158,3,1,3,yes,yes,yes,no,no,1,yes,semi-furnished
10935000.0,13510,4,2,3,no,yes,yes,no,no,1,yes,semi-furnished
3608000.0,4373,2,2,2,yes,no,yes,yes,yes,0,yes,semi-furnished
9451000.0,6213,5,2,4,no,no,yes,no,no,1,yes,semi-furnished
6632000.0,5490,3,2,2,yes,yes,no,yes,no,0,no,semi-furnished
4045000.0,6115,2,1,2,no,yes,no,yes,no,0,no,semi-furnished
5292000.0,7651,4,1,4,yes,yes,yes,yes,yes,3,yes,unfurnished
3217000.0,3842,1,1,1,yes,yes,no,yes,no,0,no,semi-furnished
4559000.0,7363,2,1,3,no,no,yes,yes,no,0,yes,unfurnished
3253000.0,4557,1,1,1,no,no,yes,yes,no,2,no,furnished
3961000.0,2799,4,1,2,yes,no,yes,no,no,1,no,semi-furnished
9131000.0,5410,4,2,5,yes,no,yes,no,no,1,no,furnished
2531000.0,4019,3,1,2,no,yes,yes,no,no,2,yes,furnished
4587000.0,8247,5,2,3,no,no,yes,no,yes,2,yes,furnished
6527000.0,6899,4,2,3,no,yes,no,yes,no,0,no,furnished
3200000.0,3003,2,1,1,yes,no,yes,no,yes,0,yes,unfurnished
6589000.0,6524,4,3,4,yes,yes,yes,yes,no,0,yes,furnished
9040000.0,6725,2,2,3,yes,no,yes,yes,yes,0,no,unfurnished
7724000.0,4451,3,2,3,yes,yes,yes,yes,no,1,yes,furnished
4081000.0,4117,3,2,3,no,no,yes,yes,yes,1,no,unfurnished
9200000.0,14580,5,4,2,yes,yes,no,no,yes,0,yes,semi-furnished
2944000.0,4222,3,2,3,yes,yes,yes,yes,no,0,yes,furnished
8390000.0,6490,4,1,2,yes,no,no,yes,yes,0,no,furnished
8022000.0,5320,2,2,3,no,no,no,no,yes,2,no,unfurnished
4934000.0,8366,3,2,1,yes,yes,yes,no,no,0,no,furnished
7469000.0,10884,4,1,1,no,no,no,yes,no,0,yes,unfurnished
4473000.0,3570,4,2,3,yes,yes,yes,no,no,1,yes,unfurnished
4026000.0,5834,1,1,1,no,no,yes,yes,no,0,yes,furnished
3461000.0,3337,2,1,2,no,no,yes,no,no,0,yes,semi-furnished
5544000.0,4119,4,1,3,no,yes,no,yes,no,2,yes,semi-furnished
4138000.0,3929,3,1,3,no,no,yes,yes,no,0,no,furnished
4063000.0,3151,4,1,3,no,no,yes,no,yes,1,no,unfurnished
8184000.0,8806,3,3,5,no,yes,no,no,no,2,yes,semi-furnished
2450000.0,3806,4,1,3,no,yes,yes,no,yes,1,yes,unfurnished
2807000.0,3323,2,1,1,yes,no,no,no,no,2,no,furnished
6151000.0,12216,3,1,1,no,yes,no,yes,yes,0,no,unfurnished
2638000.0,3038,1,2,2,yes,no,yes,yes,no,0,no,unfurnished
2606000.0,3516,4,2,3,yes,no,yes,yes,no,1,no,semi-furnished
5119000.0,6263,3,2,4,no,yes,yes,yes,no,1,yes,semi-furnished
5121000.0,6018,5,3,2,yes,yes,no,no,yes,1,no,furnished
2200000.0,7415,2,1,1,yes,no,no,yes,yes,1,no,unfurnished
6197000.0,4837,4,2,2,no,no,no,yes,yes,0,no,furnished
3378000.0,4186,4,2,3,no,no,no,yes,yes,2,yes,unfurnished
3503000.0,3958,3,1,1,no,no,no,yes,no,0,yes,unfurnished
5066000.0,7362,4,2,2,no,yes,yes,yes,no,0,yes,furnished
4565000.0,4347,4,1,2,yes,no,yes,no,no,0,no,semi-furnished
6520000.0,5595,2,3,5,yes,no,no,yes,yes,2,yes,semi-furnished
4338000.0,6068,3,1,2,yes,no,yes,no,no,2,no,furnished
2322000.0,3624,1,1,1,yes,no,no,yes,no,0,no,semi-furnished
5390000.0,5361,2,1,2,yes,yes,yes,yes,no,1,no,furnished
5757000.0,7029,2,1,2,no,yes,yes,no,yes,3,yes,unfurnished
2948000.0,4361,3,1,1,no,yes,yes,no,yes,0,yes,unfurnished
4684000.0,3920,3,2,3,yes,yes,yes,yes,yes,0,no,semi-furnished
9585000.0,7612,2,2,3,no,no,yes,yes,yes,2,no,unfurnished
6430000.0,7738,5,1,1,no,yes,no,yes,no,1,yes,unfurnished
4236000.0,2433,3,1,2,yes,yes,no,yes,no,0,no,furnished
3585000.0,11302,1,1,1,no,no,yes,yes,yes,1,yes,semi-furnished
2882000.0,4889,1,1,2,no,yes,no,no,no,2,yes,semi-furnished
3680000.0,2030,3,2,2,no,no,no,yes,no,0,no,furnished
5113000.0,9952,2,1,2,no,no,yes,yes,no,1,no,semi-furnished
3777000.0,2981,1,2,2,yes,no,no,no,yes,0,yes,semi-furnished
13131000.0,10098,4,2,2,no,yes,no,no,yes,2,no,unfurnished
4894000.0,5184,4,2,4,yes,no,no,no,yes,1,no,semi-furnished
3676000.0,8861,3,1,2,yes,no,yes,yes,no,0,yes,furnished
5540000.0,5029,4,2,4,yes,no,yes,no,no,0,yes,unfurnished
5039000.0,6333,5,2,3,yes,yes,no,yes,no,0,no,semi-furnished
6569000.0,4703,3,3,5,yes,yes,yes,no,yes,3,yes,semi-furnished
4046000.0,3436,4,2,1,yes,yes,yes,no,yes,2,no,unfurnished
9724000.0,6809,4,1,3,yes,no,yes,no,yes,3,no,unfurnished
3882000.0,1953,2,1,1,no,yes,no,no,no,0,no,furnished
1949000.0,3262,2,2,2,no,yes,yes,no,yes,1,yes,furnished
7653000.0,8310,3,1,3,no,yes,yes,yes,yes,1,yes,semi-furnished
4587000.0,3706,2,1,2,yes,yes,yes,yes,yes,2,yes,semi-furnished
5037000.0,7117,2,1,1,no,no,yes,no,yes,1,yes,unfurnished
3228000.0,11773,3,1,2,no,yes,no,yes,yes,0,no,unfurnished
5924000.0,6613,3,2,2,yes,yes,yes,yes,no,0,no,furnished
7501000.0,6912,2,1,3,yes,no,no,yes,no,0,yes,semi-furnished
7309000.0,7265,4,1,1,yes,no,yes,yes,no,0,yes,furnished
4534000.0,3071,2,1,2,yes,yes,yes,no,no,0,no,unfurnished
5523000.0,5258,1,1,1,no,no,no,yes,yes,0,no,unfurnished
3725000.0,3901,2,1,3,yes,yes,no,no,no,1,no,semi-furnished
5887000.0,7766,5,2,3,yes,yes,yes,no,no,0,yes,furnished
3983000.0,5953,4,2,1,no,no,yes,no,no,1,no,furnished
5946000.0,4543,3,1,2,yes,yes,yes,no,no,1,yes,unfurnished
4003000.0,3649,2,2,1,no,yes,no,yes,yes,0,no,unfurnished
7774000.0,3487,4,1,3,no,yes,no,no,no,2,no,semi-furnished
4330000.0,2324,3,2,2,no,no,yes,no,yes,0,yes,unfurnished
6290000.0,10421,3,3,1,yes,yes,no,yes,no,2,yes,semi-furnished
3965000.0,5558,1,2,1,yes,yes,no,yes,no,0,yes,semi-furnished
2438000.0,6718,2,1,2,no,yes,no,no,yes,0,yes,furnished
2718000.0,2748,1,1,1,no,no,no,no,no,2,yes,semi-furnished
3144000.0,4869,4,1,2,no,no,yes,yes,yes,1,no,furnished
3321000.0,4754,4,1,4,yes,yes,yes,no,yes,1,no,unfurnished
3828000.0,2098,3,1,3,yes,no,no,no,no,1,no,unfurnished
7223000.0,11800,5,2,2,yes,no,no,no,no,0,yes,furnished
7571000.0,8685,4,2,4,yes,yes,yes,yes,no,2,yes,semi-furnished
8141000.0,5712,4,3,5,yes,no,yes,no,no,0,yes,furnished
3925000.0,6725,2,1,1,yes,yes,no,no,no,1,yes,unfurnished
6028000.0,6009,4,3,5,yes,yes,no,no,no,1,yes,furnished
5182000.0,11941,1,1,3,no,yes,yes,no,no,0,no,semi-furnished
4951000.0,6611,2,1,2,no,yes,yes,no,no,0,no,furnished
3917000.0,3923,3,2,1,yes,no,yes,yes,no,1,yes,unfurnished
2608000.0,4403,4,1,1,yes,no,yes,no,yes,2,no,semi-furnished
8236000.0,5776,4,3,3,yes,yes,yes,yes,no,3,no,semi-furnished
3783000.0,3166,4,2,2,yes,yes,no,yes,no,1,yes,furnished
3755000.0,4273,4,3,1,yes,yes,yes,yes,no,1,yes,furnished
3647000.0,4095,1,2,3,yes,yes,no,no,yes,1,yes,unfurnished
4338000.0,3829,2,1,1,no,no,no,yes,no,1,no,furnished
6668000.0,6484,2,3,2,yes,no,yes,no,no,0,no,unfurnished
3052000.0,5727,2,1,1,no,no,yes,yes,no,0,no,semi-furnished
3993000.0,1807,6,1,3,no,yes,no,no,yes,0,no,semi-furnished
2906000.0,2601,2,2,1,no,yes,no,yes,yes,0,no,semi-furnished
2967000.0,6203,1,2,1,yes,no,yes,no,no,2,no,semi-furnished
6655000.0,16469,4,1,1,yes,yes,yes,yes,no,1,no,furnished
9078000.0,6747,2,1,4,yes,yes,no,yes,no,1,yes,semi-furnished
3575000.0,2312,3,1,4,yes,yes,no,no,no,0,yes,semi-furnished
2703000.0,2927,1,2,1,no,yes,yes,no,no,0,yes,semi-furnished
2902000.0,3250,4,1,1,yes,no,no,no,yes,0,yes,furnished
3816000.0,4315,3,2,2,yes,yes,no,no,yes,2,yes,semi-furnished
3948000.0,3351,4,1,2,no,yes,no,yes,no,0,yes,furnished
6028000.0,5141,3,2,4,no,no,no,no,no,0,yes,furnished
4006000.0,4434,2,1,3,no,yes,no,yes,no,1,no,furnished
6607000.0,5171,5,2,3,yes,no,yes,yes,yes,0,yes,furnished
6626000.0,7062,2,2,4,yes,yes,yes,yes,no,4,no,unfurnished
4192000.0,5692,3,2,1,yes,no,no,no,yes,2,yes,semi-furnished
4207000.0,4238,3,2,1,no,no,no,yes,no,0,no,semi-furnished
3598000.0,3009,2,2,2,no,no,yes,yes,yes,0,no,unfurnished
2371000.0,2268,4,1,1,no,yes,yes,yes,no,0,yes,unfurnished
8147000.0,14120,2,2,1,yes,no,no,yes,yes,0,yes,furnished
5489000.0,4476,6,2,4,yes,no,no,no,no,1,no,unfurnished
6713000.0,5663,4,1,2,no,yes,no,no,yes,2,yes,furnished
6631000.0,4599,4,1,4,no,yes,yes,yes,no,0,no,unfurnished
2302000.0,3209,2,1,1,yes,yes,no,no,yes,0,no,unfurnished
4283000.0,3455,4,3,3,no,yes,yes,yes,no,0,no,semi-furnished
8236000.0,6331,5,3,2,no,yes,yes,no,yes,0,yes,semi-furnished
6212000.0,3994,4,2,3,no,no,yes,yes,yes,3,yes,furnished
4086000.0,3868,1,1,1,yes,no,yes,yes,yes,1,no,furnished
10372000.0,8393,3,1,1,no,no,yes,no,no,2,yes,semi-furnished
3661000.0,3424,1,2,1,no,no,yes,yes,yes,2,yes,unfurnished
4330000.0,9005,3,2,4,no,no,yes,yes,yes,4,yes,unfurnished
4171000.0,2808,1,1,2,yes,yes,yes,yes,no,1,no,unfurnished
3708000.0,3875,2,1,3,no,yes,yes,yes,no,1,yes,unfurnished
4245000.0,5848,2,1,1,yes,no,yes,yes,yes,1,yes,furnished
4614000.0,6255,5,3,1,yes,yes,yes,yes,no,0,yes,furnished
3107000.0,6386,2,2,1,yes,yes,no,no,no,0,no,unfurnished
3341000.0,5945,3,1,1,yes,no,yes,yes,yes,0,yes,unfurnished
3777000.0,4317,3,1,2,yes,yes,no,yes,no,0,yes,furnished
4940000.0,6546,3,2,1,yes,yes,yes,yes,yes,1,no,furnished
4689000.0,3787,2,1,1,yes,yes,yes,no,no,1,no,furnished
3836000.0,3545,2,1,1,no,no,yes,no,yes,1,yes,semi-furnished
3288000.0,6406,3,1,1,yes,yes,no,no,no,1,no,furnished
2389000.0,3695,1,2,2,yes,yes,no,yes,yes,0,no,unfurnished
2853000.0,4467,3,1,1,yes,yes,yes,yes,yes,0,no,unfurnished
3323000.0,2337,4,1,1,yes,yes,yes,yes,no,0,yes,semi-furnished
2989000.0,4286,5,1,2,no,yes,yes,no,yes,1,yes,unfurnished
4459000.0,4020,2,1,1,no,no,yes,yes,no,2,no,unfurnished
4396000.0,4218,1,1,2,yes,yes,no,yes,yes,2,yes,furnished
5094000.0,4463,4,3,3,yes,no,no,yes,no,1,no,furnished
3339000.0,4275,3,1,2,no,yes,yes,no,yes,0,no,semi-furnished
5018000.0,2852,3,2,1,no,no,yes,no,no,0,no,furnished
5783000.0,3008,2,1,2,yes,no,no,yes,yes,0,yes,unfurnished
6780000.0,4644,3,1,1,no,yes,yes,no,yes,2,no,unfurnished
2453000.0,3462,2,3,3,no,yes,yes,yes,yes,0,yes,unfurnished
3311000.0,3583,2,1,1,yes,no,no,yes,no,0,yes,furnished
1997000.0,2876,2,1,1,no,yes,no,yes,no,1,yes,furnished
3589000.0,2766,4,1,3,yes,yes,yes,yes,yes,0,no,unfurnished
5294000.0,4874,1,1,1,no,yes,yes,yes,yes,3,yes,unfurnished
3275000.0,3723,1,2,2,no,no,yes,yes,yes,0,no,semi-furnished
2489000.0,3338,3,2,2,no,no,no,yes,no,0,no,unfurnished
7682000.0,6547,4,1,4,yes,no,yes,no,yes,3,no,semi-furnished
3527000.0,7492,4,2,3,yes,no,yes,yes,no,1,yes,semi-furnished
11456000.0,8608,4,2,4,yes,no,no,yes,yes,3,yes,furnished
6856000.0,16990,2,2,1,yes,yes,no,no,no,3,yes,unfurnished
4247000.0,3987,3,2,1,yes,yes,no,no,yes,0,yes,semi-furnished
10450000.0,5236,2,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
5230000.0,7161,2,1,1,yes,no,yes,yes,yes,1,no,furnished
7463000.0,8664,2,1,3,yes,yes,no,no,no,0,no,semi-furnished
5426000.0,6203,2,1,1,no,yes,no,no,no,1,no,semi-furnished
12695000.0,7487,5,2,3,no,yes,yes,no,no,2,no,furnished
4433000.0,9745,3,1,1,yes,no,yes,no,no,1,no,furnished
7573000.0,4447,2,2,5,yes,no,yes,yes,yes,0,no,furnished
2732000.0,1616,4,2,2,yes,no,yes,no,yes,0,no,semi-furnished
8573000.0,3897,4,2,1,yes,yes,no,yes,yes,1,no,furnished
4469000.0,5881,4,2,2,no,no,no,yes,no,0,yes,semi-furnished
5211000.0,4319,4,2,3,yes,no,yes,yes,yes,3,no,unfurnished
3544000.0,6084,2,1,3,no,yes,no,yes,yes,0,yes,unfurnished
3551000.0,5866,3,1,1,no,no,yes,no,no,0,no,furnished
2651000.0,1994,2,1,2,yes,no,yes,yes,yes,0,yes,unfurnished
4031000.0,4319,3,1,2,yes,yes,yes,yes,no,0,no,semi-furnished
3570000.0,2240,3,2,2,no,no,no,yes,no,0,yes,furnished
9140000.0,6392,3,3,1,yes,yes,yes,yes,no,2,yes,furnished
2079000.0,2869,3,1,1,yes,no,yes,yes,no,0,no,unfurnished
4439000.0,3728,2,2,3,no,yes,no,no,no,1,yes,furnished
4441000.0,4848,3,1,1,no,no,no,yes,yes,1,no,semi-furnished
3654000.0,3349,3,1,1,yes,yes,yes,yes,no,1,no,semi-furnished
14403000.0,10314,3,1,1,yes,yes,yes,yes,no,2,no,semi-furnished
3343000.0,3546,3,1,3,no,yes,yes,yes,yes,1,no,unfurnished
5404000.0,5620,3,1,3,no,no,no,yes,no,1,no,semi-furnished
5837000.0,5648,2,1,2,no,yes,no,yes,yes,0,yes,semi-furnished
5647000.0,5612,4,2,4,yes,no,no,yes,yes,2,yes,unfurnished
4195000.0,3344,3,2,2,no,no,no,yes,no,1,no,semi-furnished
3179000.0,3460,3,1,2,yes,no,yes,yes,yes,1,no,furnished
5598000.0,6578,4,1,3,yes,yes,yes,yes,yes,1,no,furnished
4822000.0,3511,2,1,2,yes,no,no,no,no,2,yes,unfurnished
10646000.0,12927,2,2,1,yes,no,no,yes,yes,2,yes,semi-furnished
3356000.0,2895,4,1,1,yes,no,no,no,no,0,no,furnished
2766000.0,6588,2,2,1,yes,no,yes,yes,yes,0,yes,furnished
5350000.0,11932,2,1,2,yes,no,no,yes,yes,2,no,furnished
3195000.0,3685,3,1,1,yes,no,yes,no,no,1,yes,unfurnished
4821000.0,6691,4,3,3,no,no,no,no,yes,2,yes,unfurnished
1853000.0,3849,3,1,2,yes,yes,no,yes,no,1,no,semi-furnished
5433000.0,6564,4,1,3,no,no,yes,no,no,0,yes,furnished
7227000.0,4107,3,2,4,yes,no,no,no,no,2,no,unfurnished
4919000.0,6104,5,1,2,no,no,no,yes,yes,1,yes,furnished
4568000.0,4093,4,1,1,no,yes,yes,no,yes,2,yes,unfurnished
6349000.0,4494,4,2,3,yes,no,yes,yes,yes,0,no,furnished
8706000.0,4601,2,1,1,yes,no,no,yes,yes,3,no,furnished
4235000.0,3895,2,1,3,no,yes,yes,no,no,1,no,furnished
5547000.0,5154,2,1,5,yes,yes,yes,yes,no,0,no,furnished
2451000.0,3455,2,1,2,yes,yes,yes,yes,no,2,yes,semi-furnished
4284000.0,4687,4,3,2,yes,no,yes,no,yes,1,yes,furnished
4535000.0,4118,2,1,1,no,no,no,yes,no,3,no,furnished
3888000.0,2268,2,1,4,no,no,yes,no,no,0,no,furnished
4369000.0,6256,4,2,2,yes,no,no,no,no,1,no,semi-furnished
5848000.0,14908,3,2,1,no,no,yes,yes,yes,1,yes,furnished
3658000.0,5465,3,1,2,no,yes,no,no,no,1,no,furnished
4463000.0,7915,2,1,1,no,yes,no,yes,yes,0,yes,semi-furnished
3593000.0,3224,2,1,1,yes,yes,no,yes,yes,3,yes,unfurnished
4784000.0,4727,4,2,2,no,yes,no,no,no,3,no,semi-furnished
1980000.0,3815,2,2,1,yes,no,yes,yes,yes,0,yes,unfurnished
3704000.0,4341,2,2,3,yes,yes,yes,no,yes,1,yes,furnished
4000000.0,5282,4,2,2,yes,yes,yes,no,yes,0,no,semi-furnished
4818000.0,3428,3,3,1,yes,no,no,yes,no,1,no,semi-furnished
4193000.0,1822,5,1,3,no,no,yes,yes,no,1,no,furnished
2921000.0,5261,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished
4530000.0,3222,1,1,2,no,no,yes,no,yes,2,no,furnished
8433000.0,5109,5,1,2,yes,no,yes,no,no,0,yes,semi-furnished
2286000.0,3581,4,2,2,yes,no,no,no,no,0,no,unfurnished
4949000.0,2002,3,1,2,no,yes,yes,no,yes,2,yes,unfurnished
6099000.0,6207,3,2,1,no,no,yes,yes,no,0,no,semi-furnished
4152000.0,4454,2,1,1,yes,no,yes,yes,no,0,no,semi-furnished
3395000.0,3490,6,2,2,no,no,yes,yes,no,0,yes,furnished
3946000.0,3582,3,1,2,yes,no,no,no,no,2,no,furnished
4291000.0,2758,3,1,2,no,no,no,yes,yes,0,yes,unfurnished
